TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
1401,5/4/2025,1119,2005,401,2,686.05,12,Paypal
1402,5/4/2025,1005,2073,403,1,0,19,NULL
1403,5/4/2025,1082,2025,402,2,223.7,29,Cash
1404,5/4/2025,1070,2068,403,3,2460.72,1,Cash
1405,5/4/2025,1171,2015,403,1,0,10,Cash
1406,5/4/2025,1040,2035,401,0,899.99,3,NULL
1407,5/4/2025,1159,2071,401,1,1660.93,21,NULL
1408,5/4/2025,1138,2044,403,2,0,2,NULL
1409,5/4/2025,1036,2090,403,1,0,29,Credit
1410,5/4/2025,1043,2009,403,2,106.1,1,Credit
1411,5/4/2025,1138,2056,401,1,944.5,7,NULL
1412,5/4/2025,1007,2060,401,0,816.76,20,Paypal
1413,5/4/2025,1098,2006,401,3,990,17,Credit
1414,5/4/2025,1100,2022,404,2,1610.83,20,NULL
1415,5/4/2025,1079,2042,402,0,167.61,1,NULL
1416,5/4/2025,1193,2097,404,1,2273.67,27,Cash
1417,5/4/2025,1023,2089,404,0,413.52,27,NULL
1418,5/4/2025,1116,2039,404,3,3905.76,8,Cash
1419,5/4/2025,1059,2028,402,2,1531.06,24,NULL
1420,5/4/2025,1093,2050,402,2,298.85,0,Paypal
1421,5/4/2025,1083,2058,404,0,2000.25,2,NULL
1422,5/4/2025,1016,2060,401,2,653.41,11,Cash
1423,5/4/2025,1122,2059,402,2,1228.92,29,NULL
1424,5/4/2025,1196,2044,402,0,207.58,20,NULL
1425,5/4/2025,1103,2091,401,2,2173.9,23,Credit
1426,5/4/2025,1142,2083,401,2,1229.06,5,NULL
1427,5/4/2025,1136,2059,404,3,2560.25,0,Credit
1428,5/4/2025,1061,2079,402,1,2566.46,6,Credit
1429,5/4/2025,1123,2049,401,2,751.87,21,NULL
1430,5/4/2025,1053,2088,404,3,709.35,7,Credit
1431,5/4/2025,1145,2043,402,1,1572.21,12,Paypal
1432,5/4/2025,1169,2085,401,3,1210.75,10,NULL
1433,5/4/2025,1029,2075,404,2,1249.02,30,Credit
1434,5/4/2025,1142,2012,404,1,1682.61,26,Credit
1435,5/4/2025,1078,2051,401,0,117.32,9,Paypal
1436,5/4/2025,1175,2076,404,2,1289.71,2,NULL
1437,5/4/2025,1126,2082,401,0,1066.4,23,NULL
1438,5/4/2025,1055,2017,401,1,1669.32,5,Credit
1439,5/4/2025,1169,2019,404,2,747.14,21,NULL
1440,5/4/2025,1099,2078,404,1,383.43,18,Paypal
1441,5/4/2025,1052,2087,403,2,0,10,NULL
1442,5/4/2025,1145,2086,403,3,2682.3,2,Credit
1443,5/4/2025,1183,2044,401,0,1037.9,29,NULL
1444,5/4/2025,1156,2065,404,1,423.31,9,Cash
1445,5/4/2025,1075,2007,403,0,1166.78,25,Credit
1446,5/4/2025,1000,2090,403,0,143.28,6,NULL
1447,5/4/2025,1072,2003,402,3,0,22,Credit
1448,5/4/2025,1179,2075,404,2,1873.54,0,Cash
1449,5/4/2025,1182,2048,404,3,357.63,10,Credit
1450,5/4/2025,1111,2069,402,1,836.6,14,Credit
1451,5/4/2025,1121,2017,402,3,2782.2,10,Cash
1452,5/4/2025,1092,2053,402,2,1464.36,5,NULL
1453,5/4/2025,1171,2016,402,0,646.04,19,Paypal
1454,5/4/2025,1018,2082,401,1,0,28,Paypal
1455,5/4/2025,1184,2062,404,1,1672.27,0,Credit
1456,5/4/2025,1021,2017,404,3,463.7,11,Cash
1457,5/4/2025,1178,2077,404,1,505.65,24,Cash
1458,5/4/2025,1116,2065,404,3,470.34,26,NULL
1459,5/4/2025,1098,2045,402,1,280.93,9,NULL
1460,5/4/2025,1108,2077,401,3,1685.49,3,Cash
1461,5/4/2025,1187,2030,403,3,509.91,14,Cash
1462,5/4/2025,1139,2073,403,0,499.43,11,NULL
1463,5/4/2025,1009,2072,404,2,0,10,NULL
1464,5/4/2025,1028,2074,404,0,3297.5,7,Credit
1465,5/4/2025,1036,2093,403,3,0,0,NULL
1466,5/4/2025,1132,2010,401,1,0,1,Paypal
1467,5/4/2025,1120,2080,401,2,665.81,1,Paypal
1468,5/4/2025,1156,2006,403,0,198,1,NULL
1469,5/4/2025,1120,2058,404,2,1600.2,10,NULL
1470,5/4/2025,1107,2045,403,2,249.71,30,Cash
1471,5/4/2025,1042,2004,403,2,0,5,Paypal
1472,5/4/2025,1015,2080,404,1,749.03,4,NULL
1473,5/4/2025,1146,2006,403,0,792,16,NULL
1474,5/4/2025,1073,2062,401,1,1114.85,10,NULL
1475,5/4/2025,1129,2009,403,2,0,2,NULL
1476,5/4/2025,1033,2078,403,2,340.82,27,NULL
1477,5/4/2025,1065,2001,401,1,371.12,12,NULL
1478,5/4/2025,1151,2094,402,3,493.35,26,Paypal
1479,5/4/2025,1094,2022,403,1,0,10,Credit
1480,5/4/2025,1124,2023,401,2,2254.9,1,Cash
1481,5/4/2025,1021,2018,402,3,542.26,16,Credit
1482,5/4/2025,1192,2052,404,1,0,6,NULL
1483,5/4/2025,1169,2056,402,1,944.5,3,Cash
1484,5/4/2025,1147,2093,403,0,2267.82,3,Cash
1485,5/4/2025,1164,2033,401,0,836.25,8,NULL
1486,5/4/2025,1042,2059,404,3,3072.3,9,Paypal
1487,5/4/2025,1077,2060,402,3,1633.52,6,Cash
1488,5/4/2025,1174,2090,404,3,286.56,14,Credit
1489,5/4/2025,1067,2018,404,0,2169.04,14,Paypal
1490,5/4/2025,1073,2057,404,2,349.58,3,NULL
1491,5/4/2025,1135,2087,401,0,318.64,0,Cash
1492,5/4/2025,1136,2081,403,3,2238.66,11,Paypal
1493,5/4/2025,1156,2083,403,2,1229.06,29,Paypal
1494,5/4/2025,1069,2034,401,2,217.87,16,Credit
1495,5/4/2025,1167,2074,404,3,2638,8,Credit
1496,5/4/2025,1197,2086,402,1,2414.07,22,Paypal
1497,5/4/2025,1133,2043,402,2,1397.52,28,NULL
1498,5/4/2025,1140,2001,401,0,1237.05,5,Cash
1499,5/4/2025,1003,2052,401,0,731.26,16,Credit
1500,5/4/2025,1175,2057,403,1,1179.85,19,Credit
1501,5/4/2025,1185,2036,403,1,980.91,24,NULL
1502,5/4/2025,1008,2003,401,0,0,24,Cash
1503,5/4/2025,1152,2084,402,0,281.85,4,Credit
1504,5/4/2025,1181,2015,401,1,1214.95,5,Credit
1505,5/4/2025,1096,2084,402,0,0,5,Paypal
1506,5/4/2025,1178,2023,403,2,1503.26,21,Credit
1507,5/4/2025,1119,2084,401,3,0,3,Paypal
1508,5/4/2025,1070,2098,404,2,1452.58,13,Cash
1509,5/4/2025,1065,2020,401,2,300.66,15,Cash
1510,5/4/2025,1198,2007,404,3,2333.56,26,Cash
1511,5/4/2025,1085,2007,403,2,933.42,24,NULL
1512,5/4/2025,1045,2056,401,3,3148.32,29,Cash
1513,5/4/2025,1051,2078,404,1,383.43,18,Credit
1514,5/4/2025,1165,2062,401,1,557.42,5,Credit
1515,5/4/2025,1138,2098,404,1,817.07,29,Cash
1516,5/4/2025,1157,2082,401,3,1066.4,12,Credit
1517,5/4/2025,1183,2033,401,0,0,13,Paypal
1518,5/4/2025,1018,2009,403,3,0,0,NULL
1519,5/4/2025,1004,2063,402,0,552.46,5,Cash
1520,5/4/2025,1009,2085,404,2,193.72,0,Paypal
1521,5/4/2025,1038,2089,403,3,1240.56,28,NULL
1522,5/4/2025,1147,2000,404,3,4846.55,23,Paypal
1523,5/4/2025,1111,2051,401,1,211.18,18,Paypal
1524,5/4/2025,1000,2049,404,0,5639.04,20,Cash
1525,5/4/2025,1145,2068,403,2,656.19,30,Cash
1526,5/4/2025,1174,2038,404,0,1853.02,27,NULL
1527,5/4/2025,1161,2082,401,2,213.28,5,Credit
1528,5/4/2025,1136,2043,401,3,3493.8,2,Paypal
1529,5/4/2025,1194,2098,403,1,2451.22,16,Paypal
1530,5/4/2025,1045,2070,401,3,102.54,7,Credit
1531,5/4/2025,1169,2024,403,3,621.35,12,NULL
1532,5/4/2025,1027,2080,403,3,2496.78,29,Cash
1533,5/4/2025,1021,2080,404,1,2247.1,20,Cash
1534,5/4/2025,1035,2004,402,0,1854.5,29,NULL
1535,5/4/2025,1184,2075,402,3,2341.92,7,NULL
1536,5/4/2025,1099,2008,403,3,66.59,18,NULL
1537,5/4/2025,1136,2057,401,0,1310.94,28,Credit
1538,5/4/2025,1086,2007,403,0,1750.17,20,Credit
1539,5/4/2025,1103,2015,402,3,2024.91,17,NULL
1540,5/4/2025,1173,2068,402,1,0,25,Cash
1541,5/4/2025,1018,2004,402,3,927.25,28,NULL
1542,5/4/2025,1167,2002,404,0,866,29,NULL
1543,5/4/2025,1062,2089,402,0,2067.6,15,NULL
1544,5/4/2025,1044,2080,401,2,665.81,28,Paypal
1545,5/4/2025,1024,2058,402,0,2000.25,6,Cash
1546,5/4/2025,1027,2014,404,1,443.34,28,Cash
1547,5/4/2025,1016,2025,404,2,671.09,3,Credit
1548,5/4/2025,1188,2086,404,2,2861.12,16,Cash
1549,5/4/2025,1030,2087,402,2,382.37,5,NULL
1550,5/4/2025,1054,2097,401,1,2273.67,6,Cash
1551,5/4/2025,1085,2008,401,2,106.54,16,Cash
1552,5/4/2025,1036,2096,404,1,1814.89,23,Paypal
1553,5/4/2025,1178,2047,402,3,1004.94,7,Cash
1554,5/4/2025,1062,2074,401,1,1187.1,9,Credit
1555,5/4/2025,1025,2080,404,1,3745.17,27,Cash
1556,5/4/2025,1004,2062,401,0,2477.44,11,Credit
1557,5/4/2025,1001,2022,401,2,536.94,18,NULL
1558,5/4/2025,1106,2088,404,1,1276.83,16,NULL
1559,5/4/2025,1052,2018,403,3,2169.04,23,Credit
1560,5/4/2025,1105,2030,402,0,339.94,8,NULL
1561,5/4/2025,1152,2023,404,0,1879.08,2,Cash
1562,5/4/2025,1160,2038,403,3,0,21,Paypal
1563,5/4/2025,1001,2071,402,1,1660.93,24,Cash
1564,5/4/2025,1030,2067,401,2,465.52,15,Credit
1565,5/4/2025,1194,2069,402,3,929.56,6,NULL
1566,5/4/2025,1197,2080,402,2,1331.62,30,NULL
1567,5/4/2025,1013,2024,401,1,335.53,11,Paypal
1568,5/4/2025,1175,2060,404,1,735.08,27,Cash
1569,5/4/2025,1040,2085,401,0,484.3,7,NULL
1570,5/4/2025,1165,2046,403,1,60.17,17,Credit
1571,5/4/2025,1111,2032,403,3,3782.4,1,Paypal
1572,5/4/2025,1011,2013,401,1,1683.65,19,Paypal
1573,5/4/2025,1040,2003,404,0,385.18,1,Paypal
1574,5/4/2025,1018,2030,404,2,135.98,27,Cash
1575,5/4/2025,1107,2025,403,1,754.97,22,Paypal
1576,5/4/2025,1199,2014,403,1,0,7,Cash
1577,5/4/2025,1025,2030,404,1,0,16,Paypal
1578,5/4/2025,1096,2028,401,3,2551.76,11,Credit
1579,5/4/2025,1149,2062,401,3,1858.08,25,Paypal
1580,5/4/2025,1037,2027,404,1,465.5,12,NULL
1581,5/4/2025,1099,2047,402,3,0,2,NULL
1582,5/4/2025,1184,2024,403,2,198.83,1,Paypal
1583,5/4/2025,1051,2042,402,0,167.61,2,Cash
1584,5/4/2025,1177,2072,401,2,672.48,8,Cash
1585,5/4/2025,1034,2014,404,3,985.2,4,Credit
1586,5/4/2025,1107,2021,403,1,751.87,29,Paypal
1587,5/4/2025,1075,2077,402,1,2528.24,15,Paypal
1588,5/4/2025,1147,2070,402,0,34.18,5,NULL
1589,5/4/2025,1105,2066,404,1,928.91,15,Credit
1590,5/4/2025,1151,2060,404,2,653.41,22,Credit
1591,5/4/2025,1003,2093,404,1,680.35,17,NULL
1592,5/4/2025,1063,2041,404,1,2171.37,2,NULL
1593,5/4/2025,1151,2019,401,3,933.93,26,NULL
1594,5/4/2025,1011,2005,404,0,428.78,8,NULL
1595,5/4/2025,1108,2067,404,3,290.95,8,Credit
1596,5/4/2025,1178,2012,404,3,623.19,3,Paypal
1597,5/4/2025,1061,2010,401,3,389.2,30,Credit
1598,5/4/2025,1055,2016,403,2,0,4,Cash
1599,5/4/2025,1061,2082,401,0,266.6,12,Cash
1600,5/4/2025,1122,2085,403,1,217.94,26,Paypal
1601,5/4/2025,1180,2058,401,3,666.75,16,NULL
1602,5/4/2025,1118,2098,402,3,907.86,6,Credit
1603,5/4/2025,1047,2047,404,0,334.98,21,Credit
1604,5/4/2025,1160,2009,404,2,0,6,Cash
1605,5/4/2025,1135,2004,403,3,3709,29,Credit
1606,5/4/2025,1192,2034,402,0,0,12,Credit
1607,5/4/2025,1158,2042,401,2,402.26,19,Cash
1608,5/4/2025,1013,2014,404,2,197.04,27,Cash
1609,5/4/2025,1119,2079,401,2,4562.59,25,Credit
1610,5/4/2025,1093,2022,401,1,604.06,24,NULL
1611,5/4/2025,1035,2042,402,0,335.22,13,Cash
1612,5/4/2025,1166,2061,402,1,179.93,17,NULL
1613,5/4/2025,1082,2045,403,3,312.14,6,NULL
1614,5/4/2025,1070,2006,401,2,633.6,21,Paypal
1615,5/4/2025,1088,2057,404,0,436.98,11,Cash
1616,5/4/2025,1120,2090,403,3,214.92,1,Credit
1617,5/4/2025,1158,2047,401,1,904.45,9,Cash
1618,5/4/2025,1117,2011,401,3,0,11,Cash
1619,5/4/2025,1045,2036,401,0,217.98,29,Credit
1620,5/4/2025,1042,2035,401,1,809.99,5,Cash
1621,5/4/2025,1127,2019,402,0,933.93,28,Cash
1622,5/4/2025,1075,2053,402,3,2440.6,8,Cash
1623,5/4/2025,1088,2053,404,0,610.15,10,NULL
1624,5/4/2025,1074,2024,401,0,248.54,7,Paypal
1625,5/4/2025,1059,2066,403,3,2064.24,2,Credit
1626,5/4/2025,1148,2043,403,3,873.45,15,Cash
1627,5/4/2025,1151,2085,404,3,726.45,2,Credit
1628,5/4/2025,1077,2072,402,2,1008.72,29,Cash
1629,5/4/2025,1043,2033,402,3,836.25,23,Cash
1630,5/4/2025,1095,2036,401,1,392.36,18,Paypal
1631,5/4/2025,1090,2036,404,1,588.55,26,Paypal
1632,5/4/2025,1158,2020,403,1,676.49,10,Credit
1633,5/4/2025,1044,2090,402,1,0,2,Paypal
1634,5/4/2025,1060,2014,401,2,591.12,15,Paypal
1635,5/4/2025,1147,2016,404,2,516.83,27,Cash
1636,5/4/2025,1094,2023,402,0,1879.08,30,Cash
1637,5/4/2025,1170,2040,403,1,0,23,Cash
1638,5/4/2025,1095,2057,402,2,349.58,28,Paypal
1639,5/4/2025,1031,2003,404,3,0,22,Cash
1640,5/4/2025,1196,2018,404,2,433.81,25,Paypal
1641,5/4/2025,1039,2000,403,2,775.45,28,Paypal
1642,5/4/2025,1121,2037,402,3,1080.42,18,Credit
1643,5/4/2025,1086,2088,401,3,2837.4,25,Cash
1644,5/4/2025,1010,2017,401,2,1112.88,24,Credit
1645,5/4/2025,1006,2051,402,3,351.96,3,NULL
1646,5/4/2025,1091,2011,403,0,819.48,1,Cash
1647,5/4/2025,1155,2082,402,1,959.76,20,Credit
1648,5/4/2025,1005,2098,403,1,817.07,1,NULL
1649,5/4/2025,1005,2010,404,0,233.52,17,Paypal
1650,5/4/2025,1131,2050,402,3,747.12,24,Paypal
1651,5/4/2025,1081,2077,401,2,1797.86,0,Credit
1652,5/4/2025,1101,2018,404,2,867.62,15,Credit
1653,5/4/2025,1098,2047,401,2,1071.94,15,NULL
1654,5/4/2025,1088,2044,403,3,830.32,10,Credit
1655,5/4/2025,1143,2011,402,3,1229.22,8,Paypal
1656,5/4/2025,1189,2053,404,2,1464.36,29,Credit
1657,5/4/2025,1041,2093,404,3,2267.82,8,NULL
1658,5/4/2025,1035,2075,401,1,1405.15,0,Cash
1659,5/4/2025,1053,2038,404,2,2964.83,14,Credit
1660,5/4/2025,1016,2075,404,0,3122.56,7,NULL
1661,5/4/2025,1001,2052,403,3,731.26,17,Credit
1662,5/4/2025,1044,2071,404,1,553.64,13,NULL
1663,5/4/2025,1051,2023,404,2,0,2,Cash
1664,5/4/2025,1141,2062,401,2,1486.46,22,Cash
1665,5/4/2025,1149,2038,404,3,926.51,14,Paypal
1666,5/4/2025,1057,2003,401,1,2079.97,22,Paypal
1667,5/4/2025,1067,2038,404,0,926.51,11,Cash
1668,5/4/2025,1167,2085,403,3,242.15,4,Cash
1669,5/4/2025,1045,2062,402,0,1858.08,0,Credit
1670,5/4/2025,1030,2097,403,3,3368.4,14,Cash
1671,5/4/2025,1017,2076,403,3,0,17,Cash
1672,5/4/2025,1144,2055,403,3,161.82,6,Credit
1673,5/4/2025,1177,2015,403,0,674.97,15,NULL
1674,5/4/2025,1066,2020,401,1,1014.74,5,NULL
1675,5/4/2025,1081,2059,402,2,409.64,29,Cash
1676,5/4/2025,1041,2006,403,2,475.2,22,Paypal
1677,5/4/2025,1107,2081,403,0,3731.1,1,Cash
1678,5/4/2025,1074,2037,401,1,0,18,Paypal
1679,5/4/2025,1196,2080,402,0,832.26,16,Paypal
1680,5/4/2025,1153,2096,402,2,1075.49,17,Cash
1681,5/4/2025,1080,2087,403,2,127.46,12,Paypal
1682,5/4/2025,1175,2089,403,0,2067.6,8,Credit
1683,5/4/2025,1136,2074,403,1,593.55,29,NULL
1684,5/4/2025,1003,2017,403,2,1112.88,15,Credit
1685,5/4/2025,1199,2062,404,2,990.98,12,Credit
1686,5/4/2025,1041,2013,402,1,1683.65,19,NULL
1687,5/4/2025,1128,2028,402,0,0,25,Cash
1688,5/4/2025,1106,2058,401,0,1333.5,15,Credit
1689,5/4/2025,1033,2002,404,2,1385.6,23,NULL
1690,5/4/2025,1079,2088,403,1,2553.66,22,Cash
1691,5/4/2025,1113,2076,403,1,0,5,Credit
1692,5/4/2025,1181,2038,401,0,2779.53,24,NULL
1693,5/4/2025,1056,2016,402,1,872.15,5,Cash
1694,5/4/2025,1078,2016,402,1,872.15,24,Credit
1695,5/4/2025,1020,2054,401,0,1801.02,0,Paypal
1696,5/4/2025,1004,2099,404,3,0,13,Paypal
1697,5/4/2025,1010,2025,401,0,559.24,24,Credit
1698,5/4/2025,1168,2065,401,3,1411.02,7,Credit
1699,5/4/2025,1030,2032,401,0,945.6,4,Paypal
1700,5/4/2025,1077,2085,401,0,0,27,Credit
1701,5/4/2025,1005,2015,402,1,0,3,Paypal
1702,5/4/2025,1047,2085,403,0,242.15,14,NULL
1703,5/4/2025,1023,2018,403,2,0,16,Paypal
1704,5/4/2025,1090,2020,402,0,751.66,9,Cash
1705,5/4/2025,1025,2074,401,1,593.55,20,Cash
1706,5/4/2025,1183,2024,403,1,335.53,19,Paypal
1707,5/4/2025,1193,2068,401,0,820.24,11,Credit
1708,5/4/2025,1054,2064,404,2,235.23,16,Credit
1709,5/4/2025,1178,2075,402,3,5464.48,22,Paypal
1710,5/4/2025,1172,2013,402,2,2244.86,13,NULL
1711,5/4/2025,1097,2054,402,1,810.46,24,Paypal
1712,5/4/2025,1104,2014,403,0,246.3,21,Paypal
1713,5/4/2025,1119,2014,402,3,1231.5,3,NULL
1714,5/4/2025,1195,2046,403,0,100.29,2,Credit
1715,5/4/2025,1021,2041,404,0,0,4,Credit
1716,5/4/2025,1098,2036,404,2,0,12,Cash
1717,5/4/2025,1175,2056,402,3,2098.88,9,NULL
1718,5/4/2025,1074,2054,402,0,2701.53,14,NULL
1719,5/4/2025,1121,2086,403,1,3218.76,15,Credit
1720,5/4/2025,1003,2086,404,0,1788.2,15,NULL
1721,5/4/2025,1101,2056,401,0,524.72,21,NULL
1722,5/4/2025,1036,2050,404,0,747.12,7,Cash
1723,5/4/2025,1189,2021,401,2,1336.66,20,Credit
1724,5/4/2025,1050,2043,402,3,873.45,23,Paypal
1725,5/4/2025,1031,2029,404,3,40.53,13,Cash
1726,5/4/2025,1071,2097,403,3,2526.3,7,Credit
1727,5/4/2025,1091,2060,404,3,1225.14,15,Cash
1728,5/4/2025,1130,2035,402,3,899.99,30,Cash
1729,5/4/2025,1027,2015,403,3,0,3,Credit
1730,5/4/2025,1127,2029,402,0,40.53,5,NULL
1731,5/4/2025,1025,2094,401,0,1973.4,1,NULL
1732,5/4/2025,1127,2086,401,1,4828.14,26,NULL
1733,5/4/2025,1097,2077,403,1,2022.59,23,Paypal
1734,5/4/2025,1077,2079,401,0,1901.08,24,Paypal
1735,5/4/2025,1169,2096,404,3,672.18,24,NULL
1736,5/4/2025,1051,2037,404,3,1800.7,1,Cash
1737,5/4/2025,1129,2033,403,0,1672.5,26,NULL
1738,5/4/2025,1195,2004,404,0,2781.75,18,NULL
1739,5/4/2025,1098,2057,403,3,1310.94,21,Cash
1740,5/4/2025,1113,2058,401,0,2000.25,18,Cash
1741,5/4/2025,1045,2071,403,1,0,13,NULL
1742,5/4/2025,1125,2055,402,2,86.3,26,Cash
1743,5/4/2025,1183,2049,404,0,1879.68,6,Cash
1744,5/4/2025,1145,2086,404,3,2682.3,23,Credit
1745,5/4/2025,1121,2071,402,0,1845.48,22,NULL
1746,5/4/2025,1100,2033,404,3,2508.75,9,Cash
1747,5/4/2025,1157,2086,403,2,1430.56,20,NULL
1748,5/4/2025,1082,2007,401,0,1750.17,11,Paypal
1749,5/4/2025,1032,2046,403,0,167.15,28,NULL
1750,5/4/2025,1195,2080,403,3,3329.04,7,Credit
1751,5/4/2025,1024,2054,403,2,0,9,Paypal
1752,5/4/2025,1105,2044,401,1,373.64,16,Cash
1753,5/4/2025,1063,2030,403,0,509.91,23,Credit
1754,5/4/2025,1176,2008,403,0,133.18,4,NULL
1755,5/4/2025,1086,2021,401,2,2004.98,1,Cash
1756,5/4/2025,1009,2058,404,3,2000.25,27,Credit
1757,5/4/2025,1068,2002,404,0,0,19,Credit
1758,5/4/2025,1081,2048,404,2,572.21,30,Cash
1759,5/4/2025,1146,2012,404,0,623.19,0,Paypal
1760,5/4/2025,1176,2086,402,2,1430.56,20,Credit
1761,5/4/2025,1127,2064,403,1,529.27,19,Credit
1762,5/4/2025,1157,2038,403,3,4632.55,27,NULL
1763,5/4/2025,1051,2063,401,1,0,21,Paypal
1764,5/4/2025,1073,2033,401,2,1338,19,Credit
1765,5/4/2025,1146,2051,402,0,0,26,Cash
1766,5/4/2025,1183,2074,401,2,0,25,Paypal
1767,5/4/2025,1069,2008,404,3,66.59,5,Cash
1768,5/4/2025,1053,2044,401,2,332.13,20,Paypal
1769,5/4/2025,1129,2038,404,2,0,6,Paypal
1770,5/4/2025,1051,2053,404,2,488.12,25,Cash
1771,5/4/2025,1159,2065,404,1,1693.22,10,Cash
1772,5/4/2025,1004,2080,402,3,3329.04,3,Paypal
1773,5/4/2025,1054,2084,404,2,901.92,0,NULL
1774,5/4/2025,1163,2068,404,0,1640.48,20,NULL
1775,5/4/2025,1133,2025,403,3,838.86,16,Cash
1776,5/4/2025,1037,2030,402,2,271.95,13,NULL
1777,5/4/2025,1111,2052,403,0,731.26,22,Paypal
1778,5/4/2025,1162,2026,404,2,169.25,0,Cash
1779,5/4/2025,1073,2082,402,2,213.28,13,Cash
1780,5/4/2025,1175,2076,402,3,806.07,4,NULL
1781,5/4/2025,1061,2014,402,1,665.01,19,Paypal
1782,5/4/2025,1007,2031,403,3,1695.9,14,Credit
1783,5/4/2025,1124,2071,404,3,1845.48,23,NULL
1784,5/4/2025,1165,2004,402,1,1669.05,15,Cash
1785,5/4/2025,1069,2017,401,2,0,16,Paypal
1786,5/4/2025,1071,2084,402,0,281.85,8,Credit
1787,5/4/2025,1184,2062,401,0,2477.44,23,Cash
1788,5/4/2025,1021,2040,403,0,69.08,5,NULL
1789,5/4/2025,1104,2046,401,3,167.15,16,NULL
1790,5/4/2025,1185,2017,402,0,1854.8,5,NULL
1791,5/4/2025,1146,2094,401,2,789.36,5,Credit
1792,5/4/2025,1127,2011,402,0,409.74,29,Paypal
1793,5/4/2025,1197,2040,403,3,138.16,11,Paypal
1794,5/4/2025,1191,2095,402,3,1963.16,23,Cash
1795,5/4/2025,1055,2018,401,1,488.03,2,Paypal
1796,5/4/2025,1054,2035,404,3,899.99,24,Cash
1797,5/4/2025,1065,2075,401,3,3903.2,14,NULL
1798,5/4/2025,1136,2047,401,2,267.98,18,Paypal
1799,5/4/2025,1139,2054,404,1,3241.84,17,Cash
1800,5/4/2025,1071,2018,403,3,0,16,Credit
1801,5/4/2025,1183,2047,403,0,1004.94,25,Credit
1802,5/4/2025,1165,2077,401,0,1685.49,27,Cash
1803,5/4/2025,1176,2085,402,2,581.16,6,Cash
1804,5/4/2025,1141,2049,403,2,1503.74,18,Cash
1805,5/4/2025,1175,2015,402,3,674.97,5,Cash
1806,5/4/2025,1099,2001,404,2,0,2,NULL
1807,5/4/2025,1077,2011,402,2,655.58,7,Credit
1808,5/4/2025,1053,2020,404,2,601.33,18,Paypal
1809,5/4/2025,1196,2082,404,0,533.2,8,Paypal
1810,5/4/2025,1070,2010,404,3,311.36,24,Paypal
1811,5/4/2025,1188,2052,403,3,2925.04,0,Paypal
1812,5/4/2025,1025,2020,403,0,375.83,5,NULL
1813,5/4/2025,1090,2053,403,3,1830.45,12,Cash
1814,5/4/2025,1177,2003,401,1,346.66,20,Credit
1815,5/4/2025,1161,2056,402,0,1049.44,14,Paypal
1816,5/4/2025,1102,2025,403,2,0,0,Paypal
1817,5/4/2025,1147,2010,401,1,70.06,15,Paypal
1818,5/4/2025,1063,2066,402,3,516.06,11,NULL
1819,5/4/2025,1081,2057,404,1,786.56,8,NULL
1820,5/4/2025,1066,2022,403,2,536.94,18,Cash
1821,5/4/2025,1050,2010,404,2,62.27,19,Cash
1822,5/4/2025,1046,2050,404,1,336.2,9,Paypal
1823,5/4/2025,1005,2002,402,0,3464,10,Cash
1824,5/4/2025,1118,2025,403,1,0,22,Paypal
1825,5/4/2025,1012,2051,404,2,93.86,8,Paypal
1826,5/4/2025,1038,2011,403,1,1475.06,18,Paypal
1827,5/4/2025,1145,2015,401,3,2024.91,5,Credit
1828,5/4/2025,1197,2058,404,0,666.75,27,Credit
1829,5/4/2025,1057,2091,402,1,815.21,28,NULL
1830,5/4/2025,1005,2034,403,3,544.68,16,Paypal
1831,5/4/2025,1097,2016,404,1,290.72,25,Credit
1832,5/4/2025,1153,2027,403,1,698.25,7,NULL
1833,5/4/2025,1107,2023,404,1,2536.76,12,Cash
1834,5/4/2025,1007,2037,403,1,648.25,7,Paypal
1835,5/4/2025,1158,2057,402,2,699.17,26,Paypal
1836,5/4/2025,1149,2087,404,0,637.28,28,Paypal
1837,5/4/2025,1002,2060,402,2,326.7,25,Cash
1838,5/4/2025,1177,2050,402,3,186.78,18,NULL
1839,5/4/2025,1181,2054,403,0,1801.02,16,Paypal
1840,5/4/2025,1024,2071,401,0,615.16,17,Paypal
1841,5/4/2025,1085,2030,404,2,407.93,23,Paypal
1842,5/4/2025,1155,2085,401,0,726.45,3,NULL
1843,5/4/2025,1064,2064,404,2,940.93,5,NULL
1844,5/4/2025,1101,2085,403,1,217.94,15,Credit
1845,5/4/2025,1143,2005,402,2,343.02,12,Cash
1846,5/4/2025,1043,2064,404,2,235.23,26,Paypal
1847,5/4/2025,1119,2016,401,2,258.42,20,Cash
1848,5/4/2025,1181,2067,404,1,523.71,20,NULL
1849,5/4/2025,1066,2014,403,0,0,9,Credit
1850,5/4/2025,1032,2063,403,2,441.97,30,NULL
1851,5/4/2025,1110,2036,403,2,348.77,30,Credit
1852,5/4/2025,1132,2040,404,1,124.34,7,Paypal
1853,5/4/2025,1080,2094,404,1,0,4,Cash
1854,5/4/2025,1142,2084,404,0,0,11,Cash
1855,5/4/2025,1048,2019,401,1,840.54,4,Cash
1856,5/4/2025,1046,2004,404,2,741.8,3,NULL
1857,5/4/2025,1041,2090,404,3,358.2,7,Credit
1858,5/4/2025,1029,2063,401,3,1657.38,11,Paypal
1859,5/4/2025,1091,2090,404,3,214.92,26,Cash
1860,5/4/2025,1126,2014,402,0,492.6,16,Paypal
